SPORT_EVENT,COMPETITION,EVENT_START_TIME_UTC,MARKET_NAME,MARKET_TYPE,SELECTION,INSTRUMENT_ID,PRICE_CHAN_ID,AMERICAN_ODDS_AT_PERIOD,OPENING_AMERICAN_ODDS,OPENING_IMPLIED_PROB,CLOSING_AMERICAN_ODDS,CLOSING_IMPLIED_PROB,TOTAL_PROB_MOVEMENT_PCT
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,4,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,6,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,8,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,10,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,12,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,14,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,16,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,20,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Brian Harman,43818458164625666,21,150,150,0.3627,176,0.3627,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,12:55 - Round 1 - Brian Harman / Ben Griffin - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Tie,2464503257876267266,2,750,750,0.0926,980,0.0926,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Gary Woodland,4924524185583223043,2,130,130,0.3998,145,0.4074,0.76
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Gary Woodland,4924524185583223043,2,125,130,0.3998,145,0.4074,0.76
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Gary Woodland,4924524185583223043,6,125,130,0.3998,145,0.4074,0.76
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Gary Woodland,4924524185583223043,10,125,130,0.3998,145,0.4074,0.76
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Gary Woodland,4924524185583223043,21,125,130,0.3998,145,0.4074,0.76
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,2,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,2,-125,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,4,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,6,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,8,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,10,-125,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,10,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,12,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,14,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,16,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,20,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Patrick Cantlay,5709276420652531971,21,-120,-125,0.5101,-101,0.5027,-0.74
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:05 - Round 1 - Patrick Cantlay / Gary Woodland - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Tie,5490851838725062915,2,800,800,0.0915,993,0.0915,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,2,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,6,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,8,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,10,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,12,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,14,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,16,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,20,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Matt Fitzpatrick,1672925254621724978,21,110,110,0.4378,128,0.4378,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,2,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,4,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,6,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,8,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,10,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,12,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,14,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,16,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,20,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Russell Henley,3782861680044802354,21,-105,-105,0.465,115,0.465,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:15 - Round 1 - Matt Fitzpatrick / Russell Henley - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Tie,3835778975666405682,2,750,750,0.0933,972,0.0933,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,2,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,4,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,6,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,10,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,14,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,16,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,20,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Ludvig Åberg,8307008980715176276,21,-105,-105,0.4719,112,0.4719,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Tie,851088691370787156,2,750,750,0.0939,965,0.0939,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,2,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,4,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,6,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,8,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,10,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,12,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,14,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,16,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,20,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:25 - Round 1 - Xander Schauffele / Ludvig Åberg - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Xander Schauffele,4404639903598641492,21,110,110,0.4342,130,0.4342,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Aaron Rai,2004010195977634111,2,260,260,0.2476,304,0.2476,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Aaron Rai,2004010195977634111,6,260,260,0.2476,304,0.2476,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Aaron Rai,2004010195977634111,10,260,260,0.2476,304,0.2476,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Aaron Rai,2004010195977634111,21,260,260,0.2476,304,0.2476,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Scottie Scheffler,7433099546772767039,2,-250,-250,0.6692,-202,0.6692,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Scottie Scheffler,7433099546772767039,4,-250,-250,0.6692,-202,0.6692,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Scottie Scheffler,7433099546772767039,6,-250,-250,0.6692,-202,0.6692,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Scottie Scheffler,7433099546772767039,8,-250,-250,0.6692,-202,0.6692,0
the Memorial Tournament presented by Workday,the Memorial Tournament presented by Workday,2026-06-04T11:45:00Z,13:35 - Round 1 - Aaron Rai / Scottie Scheffler - 2 Ball (Inc Tie),GOLF:P:ROUND1BESTDNBKBMI,Scottie Scheffler,7433099546772767039,10,-250,-250,0.6692,-202,0.6692,0
