section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,3-balls,,,,12.5,pick,173,50,118,5,-30.84,-17.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,15.0,p1,69,14,54,1,-27.54,-39.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,15.0,p1,6858,1819,4365,674,-621.17,-9.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,3-balls,,,,15.0,pick,161,48,109,4,-24.94,-15.5
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,17.5,p1,62,13,48,1,-23.59,-38.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,17.5,p1,6247,1672,3965,610,-508.07,-8.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,3-balls,,,,17.5,pick,138,40,94,4,-23.86,-17.3
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,20.0,p1,55,11,43,1,-22.79,-41.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,20.0,p1,5710,1545,3599,566,-401.55,-7.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Cognizant Classic,,(all),default,default,3-balls,,,,20.0,pick,123,35,84,4,-23.17,-18.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,0.0,p2,88,26,55,7,-12.39,-14.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,0.0,p2,9709,2884,5857,968,-739.69,-7.6
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,2.5,p2,85,25,53,7,-11.69,-13.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,2.5,p2,9121,2695,5523,903,-721.10,-7.9
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,5.0,p2,76,23,48,5,-10.04,-13.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,5.0,p2,8515,2513,5159,843,-665.94,-7.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,7.5,p2,74,21,48,5,-13.47,-18.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,7.5,p2,7859,2306,4769,784,-634.47,-8.1
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,10.0,p2,70,21,48,1,-13.47,-19.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,10.0,p2,7223,2130,4372,721,-535.49,-7.4
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,12.5,p2,61,19,42,,-10.72,-17.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,12.5,p2,6584,1978,3964,642,-388.23,-5.9
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,15.0,p2,56,18,38,,-8.32,-14.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,15.0,p2,5995,1794,3614,587,-366.54,-6.1
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,17.5,p2,49,17,32,,-3.94,-8.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,17.5,p2,5397,1644,3233,520,-241.27,-4.5
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,0.0,p3,57,20,34,3,0.77,1.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,0.0,p3,9374,2926,5569,879,-422.21,-4.5
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,2.5,p3,56,19,34,3,-1.03,-1.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,2.5,p3,8863,2790,5241,832,-333.12,-3.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,5.0,p3,54,18,33,3,-1.78,-3.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,5.0,p3,8269,2618,4875,776,-260.07,-3.1
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,7.5,p3,49,17,29,3,0.42,0.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,7.5,p3,7657,2431,4509,717,-211.00,-2.8
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,20.0,p2,44,16,28,,-1.69,-3.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,(all events),,(all),default,default,3-balls,,,,20.0,p2,4873,1500,2918,455,-178.84,-3.7
ev_backtest,2026-08-06T01:06:22Z,,Cognizant Classic,,,default,default,3-balls,,,,10.0,p3,42,17,22,3,7.42,17.7
