generated_at,course_name,competition,event,year,round,player,matched_player,market,line,model_mu,model_line_edge,side,model_edge_pct,actual,result,opening_american,closing_american,pnl_open,pnl_close
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,J. Rose,Justin Rose,Birdies,4.5,5.392,0.892,under,-21.86,3,W,-135,-118,0.741,0.847
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,J. Spieth,Jordan Spieth,Birdies,4.5,5.315,0.815,under,-14.53,6,L,-105,106,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,4,J. Spieth,Jordan Spieth,Birdies,4.5,5.523,1.023,over,15.01,3,L,-105,105,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,3,J. Spieth,Jordan Spieth,Birdies,4.5,5.369,0.869,over,16.47,3,L,110,125,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,4,L. Glover,Lucas Glover,Birdies,4.5,5.985,1.485,under,-22.04,2,W,100,116,1.000,1.160
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,4,T. Moore,Taylor Moore,Birdies,4.5,5.722,1.222,under,-21.23,3,W,-110,-101,0.909,0.990
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,E. Grillo,Emiliano Grillo,Birdies,4.5,5.592,1.092,under,-24.61,8,L,-135,-115,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,R. Henley,Russell Henley,Birdies,4.5,5.571,1.071,under,-21.43,5,L,-120,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,S. Burns,Sam Burns,Birdies,4.5,5.369,0.869,under,-16.47,1,W,-110,104,0.909,1.040
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,4,P. Cantlay,Patrick Cantlay,Birdies,5,5.740,0.740,under,-14.07,6,L,-110,104,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,3,S. Scheffler,Scottie Scheffler,Birdies,4.5,5.721,1.221,over,16.46,1,L,-110,102,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,T. Hatton,Tyrrell Hatton,Birdies,4.5,5.624,1.124,under,-19.96,3,W,-110,100,0.909,1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,1,X. Schauffele,Xander Schauffele,Birdies,4.5,5.369,0.869,under,-14.09,7,L,100,111,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Southwind,FedEx St. Jude Championship 2023,FedEx St. Jude Championship,2023,4,T. Fleetwood,Tommy Fleetwood,Birdies,4.5,5.866,1.366,over,16.09,4,L,-120,-107,-1.000,-1.000
2026-07-14T17:36:26.248Z,The Renaissance Club,Genesis Scottish Open 2025,Genesis Scottish Open,2025,2,C. Morikawa,Collin Morikawa,Birdies,3.5,5.002,1.502,over,7.43,1,L,-200,-160,-1.000,-1.000
2026-07-14T17:36:26.248Z,The Renaissance Club,Genesis Scottish Open 2025,Genesis Scottish Open,2025,2,L. Aberg,Ludvig Aberg,Birdies,3.5,4.665,1.165,over,4.30,8,W,-190,-156,0.526,0.641
2026-07-14T17:36:26.248Z,The Renaissance Club,Genesis Scottish Open 2025,Genesis Scottish Open,2025,4,J. Knapp,Jake Knapp,Birdies,3.5,4.799,1.299,over,14.14,3,L,-135,-112,-1.000,-1.000
2026-07-14T17:36:26.248Z,The Renaissance Club,Genesis Scottish Open 2025,Genesis Scottish Open,2025,4,M. Fitzpatrick,Matt Fitzpatrick,Birdies,3.5,4.824,1.324,over,8.27,4,W,-175,-140,0.571,0.714
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,1,M. Homa,Max Homa,Birdies,5.5,6.707,1.207,over,11.76,6,W,-125,-112,0.800,0.893
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,1,M. Homa,Max Homa,Birdies,5.5,6.707,1.207,under,-17.31,6,L,100,112,-1.000,-1.000
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,1,V. Hovland,Viktor Hovland,Birdies,6,7.358,1.358,over,18.50,4,L,100,115,-1.000,-1.000
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,1,V. Hovland,Viktor Hovland,Birdies,6,7.358,1.358,under,-25.95,4,W,-135,-115,0.741,0.870
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,2,C. Morikawa,Collin Morikawa,Birdies,6,6.837,0.837,under,-19.55,5,W,-135,-119,0.741,0.840
2026-07-14T17:36:26.248Z,Albany GC,Hero World Challenge 2023,Hero World Challenge,2023,2,S. Scheffler,Scottie Scheffler,Birdies,6,6.608,0.608,over,6.62,8,W,-110,104,0.909,1.040
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,A. Potgieter,Aldrich Potgieter,Birdies,4.5,7.190,2.690,over,27.73,4,L,-125,-101,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,A. Potgieter,Aldrich Potgieter,Birdies,4.5,7.190,2.690,under,-37.83,4,W,-120,101,0.833,1.010
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,B. Griffin,Ben Griffin,Birdies,5.5,7.357,1.857,over,29.04,2,L,120,149,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,B. Griffin,Ben Griffin,Birdies,5.5,7.357,1.857,under,-38.78,2,W,-180,-149,0.556,0.671
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,M. Thorbjornsen,Michael Thorbjornsen,Birdies,4.5,7.653,3.153,over,25.58,3,L,-155,-125,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,C. Kirk,Chris Kirk,Birdies,4.5,7.292,2.792,over,28.46,4,L,-125,100,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,C. Kirk,Chris Kirk,Birdies,4.5,7.292,2.792,under,-39.57,4,W,-125,-100,0.800,1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,J.T. Poston,J.T. Poston,Birdies,4.5,6.292,1.792,over,19.85,6,W,-125,-102,0.800,0.980
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,D. Thompson,Davis Thompson,Birdies,4.5,7.255,2.755,over,22.97,5,W,-155,-127,0.645,0.787
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,Jason Day,Jason Day,Birdies,4.5,6.974,2.474,over,19.37,2,L,-165,-132,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,L. Glover,Lucas Glover,Birdies,4.5,6.892,2.392,over,21.78,4,L,-145,-120,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,1,L. Glover,Lucas Glover,Birdies,4.5,6.892,2.392,under,-30.97,4,W,100,120,1.000,1.200
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,J. Knapp,Jake Knapp,Birdies,4.5,7.328,2.828,over,26.81,5,W,-135,-106,0.741,0.943
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,M. Homa,Max Homa,Birdies,4.5,6.062,1.562,over,20.54,5,W,-110,111,0.909,1.110
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,M. Homa,Max Homa,Birdies,4.5,6.062,1.562,under,-30.36,5,L,-135,-111,-1.000,-1.000
2026-07-14T17:36:26.248Z,TPC Deere Run,John Deere Classic 2025,John Deere Classic,2025,2,R. Fowler,Rickie Fowler,Birdies,4.5,6.512,2.012,over,20.16,3,L,-135,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,C. Bezuidenhout,Christiaan Bezuidenhout,Birdies,3.5,3.281,-0.219,over,-13.81,3,L,-145,-119,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,C. Bezuidenhout,Christiaan Bezuidenhout,Birdies,3.5,3.281,-0.219,under,3.41,3,W,-105,119,0.952,1.190
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,V. Hovland,Viktor Hovland,Birdies,4,3.834,-0.166,over,-10.70,3,L,-135,-112,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,V. Hovland,Viktor Hovland,Birdies,4,3.834,-0.166,under,0.87,3,W,-110,112,0.909,1.120
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,M. Fitzpatrick,Matt Fitzpatrick,Birdies,4,3.571,-0.429,under,-0.54,6,L,-145,-127,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,M. Homa,Max Homa,Birdies,3.5,3.439,-0.061,over,-12.05,2,L,-155,-115,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,M. Homa,Max Homa,Birdies,3.5,3.439,-0.061,under,2.48,2,W,105,115,1.050,1.150
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,V. Hovland,Viktor Hovland,Birdies,4,3.772,-0.228,over,-10.05,2,L,-125,108,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,V. Hovland,Viktor Hovland,Birdies,4,3.772,-0.228,under,-1.06,2,W,-125,-108,0.800,0.926
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,S. Lowry,Shane Lowry,Birdies,3.5,3.431,-0.069,over,-10.61,1,L,-145,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,S. Lowry,Shane Lowry,Birdies,3.5,3.431,-0.069,under,0.21,1,W,-105,106,0.952,1.060
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,T. Finau,Tony Finau,Birdies,3.5,3.533,0.033,over,-8.51,4,W,-145,-120,0.690,0.833
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,3,S. Lowry,Shane Lowry,Birdies,4,3.491,-0.509,under,-0.45,6,L,-155,-124,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,C. Morikawa,Collin Morikawa,Birdies,4.5,3.784,-0.716,over,-12.62,4,L,105,137,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,C. Morikawa,Collin Morikawa,Birdies,4.5,3.784,-0.716,under,3.06,4,W,-155,-137,0.645,0.730
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,S. Scheffler,Scottie Scheffler,Birdies,4.5,4.104,-0.396,over,-16.64,1,L,-145,-102,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2024,Memorial Tournament,2024,4,S. Scheffler,Scottie Scheffler,Birdies,4.5,4.104,-0.396,under,6.24,1,W,-105,102,0.952,1.020
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,C. Morikawa,Collin Morikawa,Birdies,3.5,3.622,0.122,over,-8.33,3,L,-155,-140,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,C. Morikawa,Collin Morikawa,Birdies,3.5,3.622,0.122,under,-2.46,3,W,100,125,1.000,1.250
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,H. Matsuyama,Hideki Matsuyama,Birdies,3.5,3.485,-0.015,over,-0.31,3,L,100,112,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,H. Matsuyama,Hideki Matsuyama,Birdies,3.5,3.485,-0.015,under,-10.48,3,W,-155,-112,0.645,0.893
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,4,J. Spieth,Jordan Spieth,Birdies,3.5,3.560,0.060,over,5.77,2,L,120,151,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,4,K. Bradley,Keegan Bradley,Birdies,3.5,3.567,0.067,over,5.91,3,L,120,151,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,4,K. Bradley,Keegan Bradley,Birdies,3.5,3.567,0.067,under,-15.65,3,W,-180,-151,0.556,0.662
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,J. Thomas,Justin Thomas,Birdies,3.5,3.718,0.218,over,-1.22,1,L,-125,101,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,J. Thomas,Justin Thomas,Birdies,3.5,3.718,0.218,under,-8.88,1,W,-120,-101,0.833,0.990
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,P. Cantlay,Patrick Cantlay,Birdies,3.5,3.367,-0.133,over,-8.34,4,W,-125,101,0.800,1.010
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,P. Cantlay,Patrick Cantlay,Birdies,3.5,3.367,-0.133,under,-2.78,4,L,-125,-101,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,B. Griffin,Ben Griffin,Birdies,3.5,3.640,0.140,over,-1.73,1,L,-120,-104,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,B. Griffin,Ben Griffin,Birdies,3.5,3.640,0.140,under,-8.37,1,W,-125,-107,0.800,0.935
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,S. Lowry,Shane Lowry,Birdies,3.5,3.564,0.064,over,-6.15,2,L,-135,-120,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,2,S. Lowry,Shane Lowry,Birdies,3.5,3.564,0.064,under,-3.68,2,W,-110,120,0.909,1.200
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,A. Rai,Aaron Rai,Birdies,3.5,3.450,-0.050,over,-3.41,3,L,-110,110,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,A. Rai,Aaron Rai,Birdies,3.5,3.450,-0.050,under,-6.41,3,W,-135,-114,0.741,0.877
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,T. Fleetwood,Tommy Fleetwood,Birdies,3.5,3.489,-0.011,over,-9.41,5,W,-145,-111,0.690,0.901
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,T. Fleetwood,Tommy Fleetwood,Birdies,3.5,3.489,-0.011,under,-2.15,5,L,-110,111,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,4,C. Morikawa,Collin Morikawa,Birdies,3.5,3.524,0.024,under,-1.71,2,W,-105,115,0.952,1.150
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,4,T. Fleetwood,Tommy Fleetwood,Birdies,3.5,3.652,0.152,over,-4.40,6,W,-135,-111,0.741,0.901
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,L. Aberg,Ludvig Aberg,Birdies,3.5,3.212,-0.288,over,-11.70,3,L,-125,101,-1.000,-1.000
2026-07-14T17:36:26.248Z,Muirfield Village Golf Club,Memorial Tournament 2025,Memorial Tournament,2025,1,V. Hovland,Viktor Hovland,Birdies,3.5,3.609,0.109,over,-3.35,6,W,-125,-103,0.800,0.971
2026-07-14T17:36:26.248Z,Vidanta Vallarta,Mexico Open 2023,Mexico Open,2023,1,T. Finau,Tony Finau,Total score,68.5,67.595,-0.905,over,-12.90,65,L,100,114,-1.000,-1.000
2026-07-14T17:36:26.248Z,Vidanta Vallarta,Mexico Open 2025,Mexico Open,2025,4,A. Bhatia,Akshay Bhatia,Birdies,4.5,5.177,0.677,over,-3.02,6,W,-180,-150,0.556,0.667
2026-07-14T17:36:26.248Z,Dunes Golf and Beach Club,ONEflight Myrtle Beach Classic,ONEflight Myrtle Beach Classic,2026,1,Brooks Koepka,Brooks Koepka,Total score,69.5,69.868,0.368,under,-15.32,68,W,-150,-124,0.667,0.806
2026-07-14T17:36:26.248Z,Dunes Golf and Beach Club,ONEflight Myrtle Beach Classic,ONEflight Myrtle Beach Classic,2026,1,Kevin Yu,Kevin Yu,Total score,70.5,67.515,-2.985,under,26.11,70,W,-150,-125,0.667,0.800
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Adam Scott,Adam Scott,Total score,69.5,69.470,-0.030,over,-5.98,72,W,-125,-107,0.800,0.935
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Adam Scott,Adam Scott,Total score,69.5,69.470,-0.030,under,-0.79,72,L,-105,102,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Brooks Koepka,Brooks Koepka,Total score,69.5,69.211,-0.289,over,-12.51,69,L,-140,108,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Brooks Koepka,Brooks Koepka,Total score,69.5,69.211,-0.289,under,2.96,69,W,-105,-105,0.952,0.952
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Bryson DeChambeau,Bryson DeChambeau,Total score,68.5,69.339,0.839,over,1.99,76,W,-150,-124,0.667,0.806
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Bryson DeChambeau,Bryson DeChambeau,Total score,68.5,69.339,0.839,under,-9.61,76,L,110,130,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Bryson DeChambeau,Bryson DeChambeau,Total score,69.5,69.339,-0.161,under,-6.01,76,L,-140,-134,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Cameron Young,Cameron Young,Total score,68.5,69.733,1.233,over,11.75,71,W,-125,-105,0.800,0.952
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Cameron Young,Cameron Young,Total score,68.5,69.733,1.233,under,-17.31,71,L,100,105,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Chris Gotterup,Chris Gotterup,Total score,69.5,69.634,0.134,over,-3.61,72,W,-125,-106,0.800,0.943
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Chris Gotterup,Chris Gotterup,Total score,69.5,69.634,0.134,under,-1.95,72,L,100,107,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Collin Morikawa,Collin Morikawa,Total score,69.5,69.793,0.293,over,-0.30,69,L,-120,108,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Collin Morikawa,Collin Morikawa,Total score,69.5,69.793,0.293,under,-6.63,69,W,-110,-112,0.909,0.893
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Gary Woodland,Gary Woodland,Total score,69.5,69.491,-0.009,under,1.35,72,L,105,123,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Hideki Matsuyama,Hideki Matsuyama,Total score,69.5,70.606,1.106,over,5.63,70,W,-150,-125,0.667,0.800
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Hideki Matsuyama,Hideki Matsuyama,Total score,69.5,70.606,1.106,under,-14.41,70,L,105,119,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Hideki Matsuyama,Hideki Matsuyama,Total score,70.5,70.606,0.106,over,2.76,70,L,105,131,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Jon Rahm,Jon Rahm,Total score,68.5,69.172,0.672,under,-14.19,69,L,-120,100,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Jordan Spieth,Jordan Spieth,Total score,69.5,70.020,0.520,over,1.94,69,L,-125,-106,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Jordan Spieth,Jordan Spieth,Total score,69.5,70.020,0.520,under,-9.88,69,W,-110,106,0.909,1.060
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Justin Rose,Justin Rose,Total score,69.5,69.990,0.490,over,-1.27,70,W,-140,-107,0.714,0.935
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Justin Rose,Justin Rose,Total score,69.5,69.990,0.490,under,-4.69,70,L,110,110,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Justin Thomas,Justin Thomas,Total score,69.5,69.266,-0.234,over,-8.94,69,L,-125,-107,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Justin Thomas,Justin Thomas,Total score,69.5,69.266,-0.234,under,4.61,69,W,105,103,1.050,1.030
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Matt Fitzpatrick,Matt Fitzpatrick,Total score,68.5,69.848,1.348,under,-15.31,70,L,115,138,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Min Woo Lee,Min Woo Lee,Total score,69.5,69.902,0.402,over,2.32,67,L,-115,102,-1.000,-1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Min Woo Lee,Min Woo Lee,Total score,69.5,69.902,0.402,under,-5.81,67,W,100,-100,1.000,1.000
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Patrick Cantlay,Patrick Cantlay,Total score,69.5,69.511,0.011,over,-2.22,70,W,-110,107,0.909,1.070
2026-07-14T17:36:26.248Z,Aronimink Golf Club,PGA Championship,PGA Championship,2026,1,Patrick Cantlay,Patrick Cantlay,Total score,69.5,69.511,0.011,under,-5.71,70,L,-125,-122,-1.000,-1.000
