generated_at,competition,event,year,sport_event,market_type,market_label,player,matched_player,round,side,line,actual,result,opening_american,closing_american,opening_implied,calibrated_prob,edge_pct,closing_implied,pnl_open,pnl_close,clv_pct,group_scores
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,M. Homa,Max Homa,1,over,3.5,5,W,-145,-123,0.552376,0.597938,4.56,0.552376,0.690,0.813,-6.80,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,M. Homa,Max Homa,1,over,3.5,5,W,-145,-123,0.552376,0.597938,4.56,0.552376,0.690,0.813,-6.80,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,1,over,3.5,4,W,-110,102,0.494994,0.581121,8.61,0.494994,0.909,1.020,-5.49,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,1,over,3.5,4,W,-110,102,0.494994,0.581121,8.61,0.494994,0.909,1.020,-5.49,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,1,over,3.5,4,W,-110,102,0.494994,0.581121,8.61,0.494994,0.909,1.020,-5.49,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,1,under,3.5,4,L,-120,-102,0.505006,0.558405,5.34,0.505006,-1.000,-1.000,-7.43,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 1,GOLF:FT:CTBIR,Birdies O/U,X. Schauffele,Xander Schauffele,1,over,3.5,4,W,-145,-129,0.564127,0.611842,4.77,0.564127,0.690,0.775,-4.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,X. Schauffele,X. Schauffele,2,pick,,68,L,-105,111,0.472894,0.471264,-0.16,0.472894,-1.000,-1.000,-7.47,T. Finau:66; M. Homa:70; X. Schauffele:68
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 2,GOLF:FT:CTBIR,Birdies O/U,M. Homa,Max Homa,2,under,6,3,W,-110,101,0.498695,0.581121,8.24,0.498695,0.909,1.010,-5.02,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Homa/X. Schauffele - Round 2,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,2,under,6,7,L,-125,-113,0.529938,0.614973,8.50,0.529938,-1.000,-1.000,-4.51,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Kim,Michael Kim,3,under,3.5,3,W,105,120,0.454377,0.423398,-3.10,0.454377,1.050,1.200,-6.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Kim,Michael Kim,3,under,3.5,3,W,105,120,0.454377,0.423398,-3.10,0.454377,1.050,1.200,-6.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Pavon,Matthieu Pavon,3,over,3.5,3,L,-135,-120,0.545623,0.600515,5.49,0.545623,-1.000,-1.000,-5.05,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Pavon,Matthieu Pavon,3,under,3.5,3,W,105,120,0.454377,0.423398,-3.10,0.454377,1.050,1.200,-6.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,M. Pavon,Matthieu Pavon,3,under,3.5,3,W,105,120,0.454377,0.423398,-3.10,0.454377,1.050,1.200,-6.82,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,3,over,4,2,L,-125,-109,0.521850,0.614973,9.31,0.521850,-1.000,-1.000,-6.12,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,3,under,4,2,W,-105,109,0.478150,0.481967,0.38,0.478150,0.952,1.090,-6.58,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2024,Farmers Insurance Open,2024,T. Finau/M. Kim/M. Pavon - Round 3,GOLF:FT:CTBIR,Birdies O/U,T. Finau,Tony Finau,3,under,4,2,W,-105,109,0.478150,0.481967,0.38,0.478150,0.952,1.090,-6.58,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,H. English/W. Bryan/E. Cole - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,E. Cole,E. Cole,3,pick,,79,L,-135,-112,0.527631,0.540000,1.24,0.527631,-1.000,-1.000,-8.04,H. English:66; W. Bryan:71; E. Cole:79
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,H. English/W. Bryan/E. Cole - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,H. English,H. English,3,pick,,66,W,-125,-107,0.517958,0.452055,-6.59,0.517958,0.800,0.935,-6.96,H. English:66; W. Bryan:71; E. Cole:79
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,H. English/W. Bryan/E. Cole - Round 3,GOLF:FT:2BL:AXB,2-Ball Matchup,H. English,H. English,3,pick,,66,W,110,130,0.434278,0.500000,6.57,0.434278,1.100,1.300,-8.70,H. English:66; W. Bryan:71; E. Cole:79
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Bradley,Keegan Bradley,2,over,3.5,2,L,-120,104,0.490002,0.584071,9.41,0.490002,-1.000,-1.000,-10.13,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Bradley,Keegan Bradley,2,under,3.5,2,W,-125,-104,0.509998,0.555556,4.56,0.509998,0.800,0.962,-8.24,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Bradley,Keegan Bradley,2,under,3.5,2,W,-125,-104,0.509998,0.555556,4.56,0.509998,0.800,0.962,-8.24,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Bradley,Keegan Bradley,2,under,3.5,2,W,-125,-104,0.509998,0.555556,4.56,0.509998,0.800,0.962,-8.24,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Bradley,Keegan Bradley,2,under,3.5,2,W,-125,-104,0.509998,0.555556,4.56,0.509998,0.800,0.962,-8.24,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,over,3.5,2,L,-180,-150,0.600534,0.711111,11.06,0.600534,-1.000,-1.000,-6.67,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,2,W,120,150,0.399466,0.428571,2.91,0.399466,1.200,1.500,-12.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,2,W,120,150,0.399466,0.428571,2.91,0.399466,1.200,1.500,-12.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,2,W,120,150,0.399466,0.428571,2.91,0.399466,1.200,1.500,-12.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,L. Aberg,Ludvig Aberg,2,under,3.5,2,W,120,150,0.399466,0.428571,2.91,0.399466,1.200,1.500,-12.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,over,3.5,4,W,100,124,0.446968,0.423398,-2.36,0.446968,1.000,1.240,-10.71,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,over,3.5,4,W,100,124,0.446968,0.423398,-2.36,0.446968,1.000,1.240,-10.71,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,under,3.5,4,L,-155,-124,0.553032,0.600515,4.75,0.553032,-1.000,-1.000,-8.93,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,under,3.5,4,L,-155,-124,0.553032,0.600515,4.75,0.553032,-1.000,-1.000,-8.93,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,K. Bradley/S. Theegala/L. Aberg - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,under,3.5,4,L,-155,-124,0.553032,0.600515,4.75,0.553032,-1.000,-1.000,-8.93,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,A. Eckroat,Austin Eckroat,2,under,3.5,3,W,-125,-100,0.500264,0.555556,5.53,0.500264,0.800,1.000,-10.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,A. Eckroat,Austin Eckroat,2,under,3.5,3,W,-125,-100,0.500264,0.555556,5.53,0.500264,0.800,1.000,-10.00,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Yu,Kevin Yu,2,under,3.5,3,W,-120,105,0.488138,0.581121,9.30,0.488138,0.833,1.050,-10.57,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,K. Yu,Kevin Yu,2,under,3.5,3,W,-120,105,0.488138,0.581121,9.30,0.488138,0.833,1.050,-10.57,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,S.W. Kim,S.H. Kim,2,under,3.5,1,W,-110,111,0.473590,0.481967,0.84,0.473590,0.909,1.110,-9.52,
2026-06-09T05:06:25.672Z,Farmers Insurance Open 2025,Farmers Insurance Open,2025,S.W. Kim/K. Yu/A. Eckroat - Round 2,GOLF:FT:CTBIR,Birdies O/U,S.W. Kim,S.H. Kim,2,under,3.5,1,W,-110,111,0.473590,0.481967,0.84,0.473590,0.909,1.110,-9.52,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,C. Morikawa/S. Theegala - Round 4,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,4,over,3.5,4,W,-190,-154,0.605632,0.688889,8.33,0.605632,0.526,0.649,-7.46,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,H. Matsuyama,H. Matsuyama,2,pick,,64,W,-120,100,0.499243,0.555556,5.63,0.499243,0.833,1.000,-8.33,H. Matsuyama:64; S. Theegala:69
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:2BL:AXB,2-Ball Matchup,H. Matsuyama,H. Matsuyama,2,pick,,64,W,-120,100,0.499243,0.555556,5.63,0.499243,0.833,1.000,-8.33,H. Matsuyama:64; S. Theegala:69
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,2,over,4.5,7,W,110,136,0.424442,0.466667,4.22,0.424442,1.100,1.360,-11.02,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:CTBIR,Birdies O/U,H. Matsuyama,Hideki Matsuyama,2,over,4.5,7,W,110,136,0.424442,0.466667,4.22,0.424442,1.100,1.360,-11.02,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,over,3.5,4,W,-180,-148,0.597311,0.583333,-1.40,0.597311,0.556,0.676,-7.17,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,H. Matsuyama/S. Theegala - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Theegala,Sahith Theegala,2,over,3.5,4,W,-180,-148,0.597311,0.583333,-1.40,0.597311,0.556,0.676,-7.17,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,over,4.5,2,L,125,129,0.388831,0.444444,5.56,0.436599,-1.000,-1.000,-1.75,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,under,4.5,2,W,-190,-129,0.611169,0.688889,7.77,0.563401,0.526,0.775,-14.02,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,under,4.5,2,W,-190,-129,0.611169,0.688889,7.77,0.563401,0.526,0.775,-14.02,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,R. Mcllroy/C. Morikawa - Round 2,GOLF:FT:CTBIR,Birdies O/U,C. Morikawa,Collin Morikawa,2,under,4.5,2,W,-190,-129,0.611169,0.688889,7.77,0.563401,0.526,0.775,-14.02,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Burns,S. Burns,4,pick,,67,W,100,119,0.456408,0.450000,-0.64,0.456408,1.000,1.190,-8.68,S. Burns:67; W. Zalatoris:70
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,4,over,3.5,4,W,-175,-143,0.588911,0.583333,-0.56,0.588911,0.571,0.699,-7.52,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,4,over,3.5,4,W,-175,-143,0.588911,0.583333,-0.56,0.588911,0.571,0.699,-7.52,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Burns,Sam Burns,4,over,3.5,4,W,-175,-143,0.588911,0.583333,-0.56,0.588911,0.571,0.699,-7.52,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,4,over,3.5,4,W,-165,-135,0.574448,0.611842,3.74,0.574448,0.606,0.741,-7.74,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,4,over,3.5,4,W,-165,-135,0.574448,0.611842,3.74,0.574448,0.606,0.741,-7.74,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Burns/W. Zalatoris - Round 4,GOLF:FT:CTBIR,Birdies O/U,W. Zalatoris,Will Zalatoris,4,over,3.5,4,W,-165,-135,0.574448,0.611842,3.74,0.574448,0.606,0.741,-7.74,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Lowry/S-J. Im - Round 2,GOLF:FT:CTBIR,Birdies O/U,S. Lowry,Shane Lowry,2,over,4.5,3,L,110,137,0.421338,0.472727,5.14,0.421338,-1.000,-1.000,-11.39,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,S. Scheffler,S. Scheffler,4,pick,,66,W,-155,-127,0.559332,0.472222,-8.71,0.559332,0.645,0.787,-7.96,S. Scheffler:66; V. Hovland:66
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:2BL:AXB,2-Ball Matchup,V. Hovland,V. Hovland,4,pick,,66,W,175,205,0.327624,0.277778,-4.98,0.327624,1.750,2.050,-9.84,S. Scheffler:66; V. Hovland:66
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,over,4.5,5,W,-155,-122,0.549154,0.597938,4.88,0.549154,0.645,0.820,-9.59,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,over,4.5,5,W,-155,-122,0.549154,0.597938,4.88,0.549154,0.645,0.820,-9.59,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,over,4.5,5,W,-155,-122,0.549154,0.597938,4.88,0.549154,0.645,0.820,-9.59,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,over,4.5,5,W,-155,-122,0.549154,0.597938,4.88,0.549154,0.645,0.820,-9.59,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,over,4.5,5,W,-155,-122,0.549154,0.597938,4.88,0.549154,0.645,0.820,-9.59,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,S. Scheffler,Scottie Scheffler,4,under,4.5,5,L,100,122,0.450846,0.426184,-2.47,0.450846,-1.000,-1.000,-9.91,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,V. Hovland,Viktor Hovland,4,over,4.5,6,W,110,135,0.424814,0.466667,4.19,0.424814,1.100,1.350,-10.64,
2026-06-09T05:06:25.672Z,FedEx St Jude Championship 2024,FedEx St Jude Championship,2024,S. Scheffler/V. Hovland - Round 4,GOLF:FT:CTBIR,Birdies O/U,V. Hovland,Viktor Hovland,4,over,4.5,6,W,110,135,0.424814,0.466667,4.19,0.424814,1.100,1.350,-10.64,
