captured_at,book_odds_refreshed_at,projections_updated_at,event_name,course_used,display_round,dg_id,player_name,market,dk_line,over_odds,under_odds,model_total_score,model_birdies,model_pars,model_bogeys,model_gir,model_fairways,model_putts
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23475,"Novak, Andrew",Total Score,72.5,-144,106,73.54,3.54,10.51,3.54,11.33,8.53,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12965,"Fowler, Rickie",Total Score,72.5,106,-142,73.1,3.54,11.06,2.9,11.67,8.45,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13872,"Bradley, Keegan",Total Score,72.5,-118,-115,72.88,3.65,10.98,2.94,11.5,8.63,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16841,"Lee, Min Woo",Total Score,72.5,-105,-128,72.93,3.62,11.03,2.91,11.25,8.32,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21407,"Reitan, Kristoffer",Total Score,72.5,-136,100,73,3.49,11.01,3.01,11.19,8.35,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13562,"Matsuyama, Hideki",Total Score,72.5,106,-144,72.77,3.55,11.23,2.7,11.53,8.07,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,8825,"Harman, Brian",Total Score,73.5,108,-146,73.74,3.3,11.03,3.11,11.04,9.05,28.2
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Total Score,71.5,-128,-105,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12294,"Fleetwood, Tommy",Total Score,71.5,-142,106,72.35,3.85,11.05,2.69,11.83,9.53,27.8
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23604,"Clark, Wyndham",Total Score,72.5,-120,-114,73.15,3.57,10.89,3.09,11.73,8.22,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23602,"Hojgaard, Nicolai",Total Score,72.5,-116,-116,72.68,3.6,11.03,2.89,11.4,7.98,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13126,"Taylor, Nick",Total Score,72.5,-122,-110,72.85,3.56,11.06,2.89,11.54,9.17,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12577,"Woodland, Gary",Total Score,72.5,-126,-106,73.15,3.5,10.97,3.14,11.52,8.43,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14636,"Spieth, Jordan",Total Score,72.5,104,-140,72.47,3.64,11.17,2.81,11.44,8.75,27.9
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27194,"Hall, Harry",Total Score,72.5,-144,106,73.24,3.4,11,3.1,11.08,8.39,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18417,"Scheffler, Scottie",Total Score,70.5,-108,-124,70.64,4.38,11.35,2,13.1,9.11,27.3
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29433,"Bridgeman, Jacob",Total Score,72.5,-144,106,73.1,3.38,11.25,2.97,11.67,8.42,28
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14502,"Cauley, Bud",Total Score,72.5,-132,-102,73.25,3.49,11.02,3,11.53,8.8,28.1
2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,2026-06-03T04:24:39Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16283,"Rodgers, Patrick",Total Score,73.5,-104,-130,73.95,3.2,11.01,3.27,11.41,7.81,28.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13126,"Taylor, Nick",Birdies,3.5,106,-150,72.85,3.56,11.06,2.89,11.54,9.17,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,25569,"Stevens, Sam",Birdies,3.5,-105,-134,73.23,3.25,11.34,3,11.54,8.59,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,28309,"Coody, Pierceson",Birdies,3.5,-118,-122,73.17,3.45,10.98,3.07,11.35,8.44,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23475,"Novak, Andrew",Birdies,3.5,106,-152,73.54,3.54,10.51,3.54,11.33,8.53,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13562,"Matsuyama, Hideki",Birdies,3.5,-124,-114,72.77,3.55,11.23,2.7,11.53,8.07,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,9771,"Day, Jason",Birdies,3.5,102,-144,73.36,3.36,11.08,3.08,11.86,8.5,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19483,"Burns, Sam",Birdies,3.5,-142,100,72.61,3.76,10.91,2.91,11.82,7.91,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6430,"Scott, Adam",Birdies,3.5,-122,-115,72.93,3.6,11,2.89,12.05,8.27,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14502,"Cauley, Bud",Birdies,3.5,112,-160,73.25,3.49,11.02,3,11.53,8.8,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17511,"Straka, Sepp",Birdies,3.5,-120,-118,72.77,3.47,11.34,2.79,11.84,8.67,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23323,"MacIntyre, Robert",Birdies,3.5,-124,-114,72.71,3.57,11.18,2.91,11.6,8.96,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13872,"Bradley, Keegan",Birdies,3.5,-116,-122,72.88,3.65,10.98,2.94,11.5,8.63,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21756,"Cole, Eric",Birdies,3.5,106,-150,73.32,3.53,10.76,3.15,11.15,7.19,28.2
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18554,"Rai, Aaron",Birdies,3.5,104,-148,73.52,3.52,10.81,3.1,12.14,9.85,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14609,"Kim, Si Woo",Birdies,3.5,-130,-110,72.05,3.82,11.29,2.54,11.92,10.34,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,22833,"Echavarria, Nico",Birdies,3.5,100,-142,73.99,3.16,10.92,3.38,10.71,8.4,28.4
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,15466,"Cantlay, Patrick",Birdies,3.5,-128,-110,72.4,3.71,11.22,2.66,12.03,8.4,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12577,"Woodland, Gary",Birdies,3.5,-120,-118,73.15,3.5,10.97,3.14,11.52,8.43,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,8825,"Harman, Brian",Birdies,3.5,108,-152,73.74,3.3,11.03,3.11,11.04,9.05,28.2
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23604,"Clark, Wyndham",Birdies,3.5,-132,-108,73.15,3.57,10.89,3.09,11.73,8.22,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17536,"Spaun, J.J.",Birdies,3.5,-136,-104,72.72,3.67,11.04,2.9,11.87,9.03,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,28635,"McCarty, Matt",Birdies,3.5,116,-166,73.37,3.36,10.98,3.15,10.65,8.79,28.2
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12294,"Fleetwood, Tommy",Birdies,3.5,-130,-110,72.35,3.85,11.05,2.69,11.83,9.53,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21407,"Reitan, Kristoffer",Birdies,3.5,-110,-128,73,3.49,11.01,3.01,11.19,8.35,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18634,"McNealy, Maverick",Birdies,3.5,-120,-118,72.5,3.77,10.91,2.89,11.51,8.07,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13900,"Lowry, Shane",Birdies,3.5,-108,-130,72.85,3.57,11.06,2.91,12.12,8.68,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12965,"Fowler, Rickie",Birdies,3.5,-116,-122,73.1,3.54,11.06,2.9,11.67,8.45,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6093,"Rose, Justin",Birdies,3.5,-132,-108,73.62,3.34,10.93,3.1,11.65,8.45,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,11889,"Fox, Ryan",Birdies,3.5,104,-146,73.19,3.48,10.96,3.16,11.33,7.48,28.2
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29767,"Gerard, Ryan",Birdies,3.5,-106,-134,73.01,3.66,10.74,3.24,11.35,8.92,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,22760,"Hisatsune, Ryo",Birdies,3.5,-108,-132,73.1,3.47,10.98,3.05,11.88,8.6,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10419,"Noren, Alex",Birdies,3.5,100,-140,73.11,3.51,11.05,3.03,11.16,9.01,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29433,"Bridgeman, Jacob",Birdies,3.5,100,-140,73.1,3.38,11.25,2.97,11.67,8.42,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17646,"Fitzpatrick, Matt",Birdies,3.5,-140,100,72.38,3.89,10.92,2.75,12.32,9.64,27.7
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16841,"Lee, Min Woo",Birdies,3.5,-128,-110,72.93,3.62,11.03,2.91,11.25,8.32,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16283,"Rodgers, Patrick",Birdies,3.5,118,-166,73.95,3.2,11.01,3.27,11.41,7.81,28.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26096,"Bhatia, Akshay",Birdies,3.5,-124,-114,72.96,3.65,10.93,2.98,11.65,8.59,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18474,"Smalley, Alex",Birdies,3.5,-128,-110,73.2,3.41,11.14,2.98,11.97,7.88,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17576,"Conners, Corey",Birdies,3.5,-104,-136,73.03,3.65,10.81,2.99,11.63,9.64,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14636,"Spieth, Jordan",Birdies,3.5,-132,-108,72.47,3.64,11.17,2.81,11.44,8.75,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27774,"Gotterup, Chris",Birdies,3.5,-148,104,72.88,3.67,10.98,2.85,11.44,7.63,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21891,"Kitayama, Kurt",Birdies,3.5,-122,-116,73.53,3.39,10.88,3.17,11.87,8.18,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,24968,"Griffin, Ben",Birdies,3.5,-120,-118,72.41,3.76,10.95,2.9,11.33,8.45,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27194,"Hall, Harry",Birdies,3.5,100,-142,73.24,3.4,11,3.1,11.08,8.39,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,10091,"McIlroy, Rory",Birdies,4.5,108,-154,71.58,4.17,11.08,2.36,12.45,7.76,27.5
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26651,"Young, Cameron",Birdies,3.5,-186,132,72.38,3.71,11.28,2.56,11.82,8.54,27.6
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23950,"Aberg, Ludvig",Birdies,3.5,-178,126,71.86,3.9,11.34,2.4,11.97,8.6,27.6
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17488,"Im, Sungjae",Birdies,3.5,100,-142,73.17,3.42,11.03,3.07,10.79,8.73,28.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18417,"Scheffler, Scottie",Birdies,4.5,-104,-138,70.64,4.38,11.35,2,13.1,9.11,27.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14139,"Thomas, Justin",Birdies,3.5,-156,110,72.99,3.59,11.04,2.93,11.01,8.05,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14578,"Henley, Russell",Birdies,3.5,-122,-116,72.46,3.65,11.25,2.77,11.81,9.86,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14577,"English, Harris",Birdies,3.5,-106,-134,73.19,3.45,11.16,2.92,11.48,8.94,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23602,"Hojgaard, Nicolai",Birdies,3.5,-132,-108,72.68,3.6,11.03,2.89,11.4,7.98,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17606,"Berger, Daniel",Birdies,3.5,108,-152,73.14,3.45,11.06,3,11.93,8.91,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17543,"Kim, Michael",Birdies,3.5,104,-148,73.56,3.41,10.91,3.17,10.67,7.53,28.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Birdies,3.5,-160,112,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18474,"Smalley, Alex",Pars,10.5,-156,110,73.2,3.41,11.14,2.98,11.97,7.88,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17511,"Straka, Sepp",Pars,10.5,-170,120,72.77,3.47,11.34,2.79,11.84,8.67,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14578,"Henley, Russell",Pars,11.5,-110,-130,72.46,3.65,11.25,2.77,11.81,9.86,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,17646,"Fitzpatrick, Matt",Pars,11.5,110,-156,72.38,3.89,10.92,2.75,12.32,9.64,27.7
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14139,"Thomas, Justin",Pars,10.5,-130,-110,72.99,3.59,11.04,2.93,11.01,8.05,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13872,"Bradley, Keegan",Pars,10.5,-146,104,72.88,3.65,10.98,2.94,11.5,8.63,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,16841,"Lee, Min Woo",Pars,10.5,-144,102,72.93,3.62,11.03,2.91,11.25,8.32,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,21891,"Kitayama, Kurt",Pars,10.5,-156,110,73.53,3.39,10.88,3.17,11.87,8.18,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,13562,"Matsuyama, Hideki",Pars,11.5,120,-170,72.77,3.55,11.23,2.7,11.53,8.07,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,14577,"English, Harris",Pars,10.5,-166,118,73.19,3.45,11.16,2.92,11.48,8.94,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18417,"Scheffler, Scottie",Pars,11.5,116,-164,70.64,4.38,11.35,2,13.1,9.11,27.3
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,15466,"Cantlay, Patrick",Pars,11.5,116,-164,72.4,3.71,11.22,2.66,12.03,8.4,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29767,"Gerard, Ryan",Pars,10.5,-152,108,73.01,3.66,10.74,3.24,11.35,8.92,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23323,"MacIntyre, Robert",Pars,10.5,-160,114,72.71,3.57,11.18,2.91,11.6,8.96,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,26096,"Bhatia, Akshay",Pars,10.5,-136,-104,72.96,3.65,10.93,2.98,11.65,8.59,28.1
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19895,"Schauffele, Xander",Pars,10.5,-166,116,71.98,3.96,11.05,2.56,12.08,8.42,27.7
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,23950,"Aberg, Ludvig",Pars,10.5,-140,-102,71.86,3.9,11.34,2.4,11.97,8.6,27.6
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,6093,"Rose, Justin",Pars,10.5,-156,110,73.62,3.34,10.93,3.1,11.65,8.45,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,27774,"Gotterup, Chris",Pars,10.5,-136,-104,72.88,3.67,10.98,2.85,11.44,7.63,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12965,"Fowler, Rickie",Pars,11.5,110,-156,73.1,3.54,11.06,2.9,11.67,8.45,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,29433,"Bridgeman, Jacob",Pars,10.5,-148,104,73.1,3.38,11.25,2.97,11.67,8.42,28
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,19483,"Burns, Sam",Pars,10.5,-138,-102,72.61,3.76,10.91,2.91,11.82,7.91,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,12294,"Fleetwood, Tommy",Pars,11.5,106,-152,72.35,3.85,11.05,2.69,11.83,9.53,27.8
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,24968,"Griffin, Ben",Pars,11.5,122,-174,72.41,3.76,10.95,2.9,11.33,8.45,27.9
2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,2026-06-03T11:05:46Z,the Memorial Tournament presented by Workday,Muirfield Village Golf Club,1,18634,"McNealy, Maverick",Pars,10.5,-144,100,72.5,3.77,10.91,2.89,11.51,8.07,28
