exported_at,projections_updated_at,event_name,course_used,display_round,round,pricing_mode,pricing_skill,dg_id,player_name,actual_fairways,actual_round_score,actual_birdies,actual_gir,actual_source,book_odds_source,fairways_line,round_score_line,birdies_line,gir_line,fairways_book_line,round_score_book_line,birdies_book_line,gir_book_line,fairways_over_odds,round_score_over_odds,birdies_over_odds,gir_over_odds,fairways_under_odds,round_score_under_odds,birdies_under_odds,gir_under_odds,fairways_over,round_score_over,birdies_over,gir_over,fairways_under,round_score_under,birdies_under,gir_under,weather_wind_mph,weather_temp_f,weather_condition,weather_difficulty,sg_ott,sg_app,tee_wave,pin_sheet_active,gir_minus_fw,course_fw_width,edge
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,16243,"Koepka, Brooks",6,64.0,8,14,historical_rounds+player_history_shard,pre_round_audit,12,65.4,6.0,12.2,9.5,67.5,4.5,14.5,+116,-146,-126,-108,-166,+108,-112,-126,L,L,W,L,W,W,L,W,,,,,0.068,1.899,,1,7.998,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,18554,"Rai, Aaron",13,69.0,4,15,historical_rounds+player_history_shard,pre_round_audit,10,64.9,6.2,12.2,11.5,67.5,4.5,14.5,+134,-140,+100,-136,-194,+104,-142,-102,W,W,L,W,L,L,W,L,,,,,1.01,0.4,,1,1.988,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,32457,"Keefer, Johnny",10,66.0,7,14,historical_rounds+player_history_shard,pre_round_audit,12,65.9,6.2,12.0,,68.5,4.5,,,-116,-104,,,-115,-136,,L,L,W,W,W,W,L,L,,,,,1.643,1.091,,1,4.008,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,20722,"Schmid, Matti",8,67.0,5,13,historical_rounds+player_history_shard,pre_round_audit,9,66.9,5.5,11.7,,68.5,4.5,,,-122,+110,,,-112,-156,,L,L,W,W,W,W,L,L,,,,,0.91,-1.621,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,17576,"Conners, Corey",10,71.0,2,12,historical_rounds+player_history_shard,pre_round_audit,4,69.7,4.9,11.0,,68.5,4.5,,,+112,+102,,,-150,-146,,W,W,L,W,L,L,W,L,,,,,-0.055,-0.986,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,14502,"Cauley, Bud",10,69.0,3,12,historical_rounds+player_history_shard,pre_round_audit,11,66.2,5.5,11.7,,67.5,4.5,,,-144,+100,,,+108,-142,,L,W,L,W,W,L,W,L,,,,,0.849,-1.017,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,11889,"Fox, Ryan",10,66.0,5,15,historical_rounds+player_history_shard,pre_round_audit,9,66.8,5.4,11.5,,68.5,4.5,,,-102,-102,,,-132,-140,,W,L,W,W,L,W,L,L,,,,,1.479,0.805,,1,4.998,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,22085,"Morikawa, Collin",8,70.0,4,11,historical_rounds+player_history_shard,pre_round_audit,6,66.9,5.5,11.9,10.5,67.5,4.5,14.5,-140,-114,-122,-118,-104,-118,-116,-116,L,W,L,L,W,L,W,W,,,,,-0.443,-0.713,,1,3.004,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,29433,"Bridgeman, Jacob",10,70.0,4,12,historical_rounds+player_history_shard,pre_round_audit,7,67.6,5.2,11.5,9.5,67.5,4.5,14.5,-118,-138,-114,+128,-122,+102,-124,-175,W,W,L,L,L,L,W,W,,,,,0.281,1.408,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,17780,"Pendrith, Taylor",9,66.0,7,14,historical_rounds+player_history_shard,pre_round_audit,5,68.1,5.1,11.5,,68.5,4.5,,,+106,-105,,,-144,-134,,W,L,W,W,L,W,L,L,,,,,1.042,-1.845,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,27194,"Hall, Harry",8,66.0,5,12,historical_rounds+player_history_shard,pre_round_audit,5,67.4,5.2,11.3,,68.5,4.5,,,+110,-102,,,-148,-140,,W,L,W,W,L,W,L,L,,,,,-0.013,0.563,,1,4.012,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23323,"MacIntyre, Robert",8,68.0,2,13,historical_rounds+player_history_shard,pre_round_audit,10,67.9,5.1,11.2,9.5,67.5,4.5,14.5,-172,-134,-115,+110,+120,+100,-124,-152,L,W,L,L,W,L,W,W,,,,,0.3,0.992,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,18841,"Hovland, Viktor",10,68.0,4,12,historical_rounds+player_history_shard,pre_round_audit,7,67.2,5.5,11.5,10.5,67.5,4.5,14.5,+106,-132,-120,+108,-152,-104,-118,-148,L,W,L,L,W,L,W,W,,,,,-0.434,1.862,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,17365,"Mitchell, Keith",6,67.0,7,14,historical_rounds+player_history_shard,pre_round_audit,12,65.8,6.2,11.9,,67.5,4.5,,,-154,-115,,,+114,-122,,L,L,W,W,W,W,L,L,,,,,0.099,2.134,,1,7.998,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,25362,"Fitzpatrick, Alex",8,68.0,4,12,historical_rounds+player_history_shard,pre_round_audit,12,65.3,6.3,12.1,9.5,68.5,4.5,13.5,-184,+116,-102,-154,+128,-156,-140,+112,L,L,L,L,W,W,W,W,,,,,1.255,0.772,,1,4.012,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23604,"Clark, Wyndham",9,68.0,3,11,historical_rounds+player_history_shard,pre_round_audit,10,63.4,6.6,12.5,9.5,67.5,4.5,14.5,+105,-136,-132,+128,-150,+100,-108,-176,L,W,L,L,W,L,W,W,,,,,-0.06,-2.057,,1,1.996,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,6093,"Rose, Justin",9,70.0,5,13,historical_rounds+player_history_shard,pre_round_audit,10,65.4,5.9,12.0,9.5,67.5,4.5,14.5,-156,-122,-134,+100,+108,-110,-106,-138,L,W,W,L,W,L,L,W,,,,,0.445,-0.026,,1,3.994,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,28159,"Meissner, Mac",7,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,6,67.0,5.2,11.5,,68.5,4.5,,,+112,+112,,,-152,-158,,W,W,L,W,L,L,W,L,,,,,0.085,0.927,,1,5.996,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,13126,"Taylor, Nick",9,67.0,5,13,historical_rounds+player_history_shard,pre_round_audit,5,67.8,5.0,11.3,,68.5,4.5,,,+112,+112,,,-152,-158,,W,L,W,W,L,W,L,L,,,,,-0.285,0.115,,1,3.994,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,26649,"Thorbjornsen, Michael",9,69.0,4,14,historical_rounds+player_history_shard,pre_round_audit,11,66.6,5.4,11.6,,67.5,4.5,,,-152,-105,,,+112,-134,,L,W,L,W,W,L,W,L,,,,,1.184,-0.541,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23465,"Greyserman, Max",10,69.0,5,16,historical_rounds+player_history_shard,pre_round_audit,8,66.4,5.6,11.7,,68.5,4.5,,,+100,-108,,,-136,-130,,W,W,W,W,L,L,L,L,,,,,1.542,-0.684,,1,6.006,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,10419,"Noren, Alex",9,70.0,3,11,historical_rounds+player_history_shard,pre_round_audit,8,65.4,5.6,11.9,10.5,67.5,4.5,14.5,+112,-156,+102,+104,-162,+116,-146,-144,L,W,L,L,W,L,W,W,,,,,0.374,-1.426,,1,1.996,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,19483,"Burns, Sam",12,64.0,8,14,historical_rounds+player_history_shard,pre_round_audit,9,64.9,5.8,12.2,9.5,67.5,4.5,14.5,+102,-108,-156,+110,-148,-125,+110,-152,W,L,W,L,L,W,L,W,,,,,0.984,1.189,,1,2.006,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,29197,"Brennan, Michael",7,70.0,4,12,historical_rounds+player_history_shard,pre_round_audit,12,65.9,6.0,11.7,,68.5,4.5,,,+114,-128,,,-154,-110,,L,W,L,W,W,L,W,L,,,,,0.419,0.424,,1,5.006,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,29925,"Yellamaraju, Sudarshan",6,69.0,5,10,historical_rounds+player_history_shard,pre_round_audit,10,67.9,5.0,11.1,,68.5,4.5,,,+112,+100,,,-152,-142,,L,W,W,L,W,L,L,W,,,,,-0.147,0.65,,1,4.002,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,23014,"Theegala, Sahith",11,64.0,7,9,historical_rounds+player_history_shard,pre_round_audit,5,67.7,5.0,11.3,,68.5,4.5,,,+116,-104,,,-158,-136,,W,L,W,L,L,W,L,W,,,,,1.12,-1.352,,1,-2.004,39.2,
2026-07-07T21:37:27Z,2026-06-11T05:02:12Z,RBC Canadian Open,TPC Toronto At Osprey Valley,1,1,default,default,20706,"Wallace, Matt",11,66.0,6,15,historical_rounds+player_history_shard,pre_round_audit,6,66.6,5.3,11.5,,68.5,4.5,,,-102,+120,,,-132,-170,,W,L,W,W,L,W,L,L,,,,,1.494,1.935,,1,3.99,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,21407,"Reitan, Kristoffer",11,71.0,5,14,historical_rounds+player_history_shard,pre_round_audit,12,64.5,6.0,11.6,9.5,67.5,4.5,14.5,-130,-138,-124,+132,-112,+102,-114,-180,W,W,W,L,L,L,L,W,,,,,1.316,0.98,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,13900,"Lowry, Shane",11,71.0,3,10,historical_rounds+player_history_shard,pre_round_audit,7,66.2,5.2,10.9,9.5,67.5,4.5,14.5,-176,-142,-102,-110,+122,+106,-138,-125,W,W,L,L,L,L,W,W,,,,,0.508,-0.818,,1,-0.996,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,17646,"Fitzpatrick, Matt",11,64.0,7,14,historical_rounds+player_history_shard,pre_round_audit,6,66.8,5.1,11.1,10.5,67.5,4.5,14.5,+108,+102,-132,-120,-156,-136,-108,-114,W,L,W,L,L,W,L,W,,,,,1.09,0.714,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,12294,"Fleetwood, Tommy",11,70.0,3,10,historical_rounds+player_history_shard,pre_round_audit,12,65.1,5.4,10.7,10.5,67.5,4.5,14.5,-130,-104,-124,-112,-112,-130,-114,-122,W,W,L,L,L,L,W,W,,,,,0.645,-0.236,,1,-0.996,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,18586,"Smith, Jordan",,,,,,pre_round_audit,12,66.3,5.6,11.1,,68.5,4.5,,,-105,+122,,,-128,-174,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,21756,"Cole, Eric",,,,,,pre_round_audit,9,64.7,5.9,11.6,,68.5,4.5,,,+108,-104,,,-146,-138,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23504,"Hoey, Rico",,,,,,pre_round_audit,12,65.9,5.3,9.9,,68.5,4.5,,,-104,+112,,,-128,-158,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23602,"Hojgaard, Nicolai",,,,,,pre_round_audit,6,66.9,5.1,11.0,8.5,67.5,4.5,14.5,-170,-150,-114,+100,+118,+112,-124,-138,,,,,,,,,,,,,,,,0,4.62,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,27900,"Potgieter, Aldrich",9,65.0,8,10,historical_rounds+player_history_shard,pre_round_audit,12,66.6,5.3,10.2,,68.5,4.5,,,-102,-122,,,-132,-118,,L,L,W,L,W,W,L,W,,,,,0.131,0.978,,1,1.006,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,16243,"Koepka, Brooks",,,,,,pre_round_audit,12,65.5,5.7,10.9,9.5,67.5,4.5,14.5,+116,-146,-126,-108,-166,+108,-112,-126,,,,,,,,,,,,,,,,0,4.96,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,18554,"Rai, Aaron",,,,,,pre_round_audit,11,65.1,5.9,11.6,11.5,67.5,4.5,14.5,+134,-140,+100,-136,-194,+104,-142,-102,,,,,,,,,,,,,,,,0,3.51,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,32457,"Keefer, Johnny",10,69.0,6,13,historical_rounds+player_history_shard,pre_round_audit,12,65.9,5.8,11.2,,68.5,4.5,,,-108,-102,,,-125,-140,,L,W,W,W,W,L,L,L,,,,,1.687,-0.521,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,20722,"Schmid, Matti",,,,,,pre_round_audit,9,66.9,5.1,10.6,,68.5,4.5,,,-122,+110,,,-112,-156,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,17576,"Conners, Corey",,,,,,pre_round_audit,4,69.3,4.4,9.2,,68.5,4.5,,,+112,+102,,,-150,-146,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,14502,"Cauley, Bud",7,65.0,7,13,historical_rounds+player_history_shard,pre_round_audit,11,66.3,5.2,10.5,,68.5,4.5,,,+102,+125,,,-138,-175,,L,L,W,W,W,W,L,L,,,,,0.064,-0.107,,1,5.996,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,11889,"Fox, Ryan",9,68.0,6,14,historical_rounds+player_history_shard,pre_round_audit,9,66.8,5.0,9.9,,68.5,4.5,,,+102,-102,,,-136,-138,,L,L,W,W,W,W,L,L,,,,,0.954,2.077,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,22085,"Morikawa, Collin",11,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,6,66.9,5.1,10.7,10.5,67.5,4.5,14.5,-140,-112,-120,-118,-104,-120,-118,-116,W,W,L,L,L,L,W,W,,,,,0.846,0.605,,1,1.992,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,29433,"Bridgeman, Jacob",10,68.0,4,13,historical_rounds+player_history_shard,pre_round_audit,8,67.4,4.8,9.7,9.5,67.5,4.5,14.5,-118,-154,-102,+128,-122,+114,-140,-175,W,W,L,L,L,L,W,W,,,,,0.106,0.88,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,17780,"Pendrith, Taylor",9,69.0,4,13,historical_rounds+player_history_shard,pre_round_audit,5,68.0,4.7,9.4,,68.5,4.5,,,-102,+102,,,-132,-146,,W,W,L,W,L,L,W,L,,,,,1.057,1.449,,1,3.994,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,27194,"Hall, Harry",7,69.0,5,12,historical_rounds+player_history_shard,pre_round_audit,6,67.3,4.8,10.2,,68.5,4.5,,,+112,+102,,,-152,-144,,W,W,W,W,L,L,L,L,,,,,-2.042,0.347,,1,5.006,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23323,"MacIntyre, Robert",8,69.0,3,13,historical_rounds+player_history_shard,pre_round_audit,11,67.7,4.6,9.1,9.5,67.5,4.5,14.5,-172,-132,-110,+110,+120,-102,-128,-152,L,W,L,L,W,L,W,W,,,,,0.62,0.057,,1,5.002,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,18841,"Hovland, Viktor",10,65.0,7,13,historical_rounds+player_history_shard,pre_round_audit,7,67.1,5.1,10.4,10.5,67.5,4.5,14.5,+106,-148,-104,+108,-152,+110,-136,-148,L,L,W,L,W,W,L,W,,,,,-0.828,3.62,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,17365,"Mitchell, Keith",8,69.0,4,12,historical_rounds+player_history_shard,pre_round_audit,12,65.9,5.8,10.8,,68.5,4.5,,,+112,-105,,,-150,-136,,L,W,L,W,W,L,W,L,,,,,0.55,-1.321,,1,4.012,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,25362,"Fitzpatrick, Alex",10,66.0,4,12,historical_rounds+player_history_shard,pre_round_audit,12,65.5,5.9,11.3,9.5,68.5,4.5,13.5,-184,+118,+102,-154,+128,-158,-144,+112,W,L,L,L,L,W,W,W,,,,,1.462,-0.392,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23604,"Clark, Wyndham",6,70.0,4,13,historical_rounds+player_history_shard,pre_round_audit,10,63.9,6.3,11.9,9.5,67.5,4.5,14.5,+105,-136,-126,+128,-150,+100,-112,-176,L,W,L,L,W,L,W,W,,,,,0.348,-1.225,,1,6.99,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,6093,"Rose, Justin",,,,,,pre_round_audit,11,65.5,5.6,11.3,9.5,67.5,4.5,14.5,-156,-122,-134,+100,+108,-110,-106,-138,,,,,,,,,,,,,,,,0,4.18,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,28159,"Meissner, Mac",,,,,,pre_round_audit,6,67.0,4.9,10.6,,68.5,4.5,,,+112,+112,,,-152,-158,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,13126,"Taylor, Nick",10,64.0,7,14,historical_rounds+player_history_shard,pre_round_audit,6,67.6,4.5,9.3,,68.5,4.5,,,+112,+112,,,-152,-158,,W,L,W,W,L,W,L,L,,,,,-0.341,1.655,,0,4.008,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,26649,"Thorbjornsen, Michael",7,71.0,2,10,historical_rounds+player_history_shard,pre_round_audit,11,66.6,5.0,10.1,,67.5,4.5,,,-158,+104,,,+118,-148,,L,W,L,L,W,L,W,W,,,,,-3.288,0.711,,1,3.008,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23465,"Greyserman, Max",,,,,,pre_round_audit,8,66.3,5.2,10.6,,68.5,4.5,,,+100,-108,,,-136,-130,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,10419,"Noren, Alex",,,,,,pre_round_audit,9,65.6,5.3,11.2,10.5,67.5,4.5,14.5,+112,-156,+102,+104,-162,+116,-146,-144,,,,,,,,,,,,,,,,0,3.2,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,19483,"Burns, Sam",7,71.0,2,15,historical_rounds+player_history_shard,pre_round_audit,9,65.2,5.5,11.3,9.5,67.5,4.5,14.5,+102,-110,-148,+110,-148,-122,+105,-152,L,W,L,W,W,L,W,L,,,,,-1.033,0.75,,1,7.994,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,29197,"Brennan, Michael",,,,,,pre_round_audit,12,66.0,5.6,10.4,,68.5,4.5,,,+114,-128,,,-154,-110,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,29925,"Yellamaraju, Sudarshan",8,68.0,5,14,historical_rounds+player_history_shard,pre_round_audit,11,67.7,4.6,9.1,,68.5,4.5,,,-104,+118,,,-130,-166,,L,L,W,W,W,W,L,L,,,,,-0.11,0.557,,1,6.01,39.2,
2026-07-07T21:37:27Z,2026-06-14T09:40:41Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,23014,"Theegala, Sahith",7,74.0,3,13,historical_rounds+player_history_shard,pre_round_audit,6,67.6,4.6,9.3,,68.5,4.5,,,+112,+108,,,-152,-154,,W,W,L,W,L,L,W,L,,,,,-1.085,-0.752,,1,5.996,39.2,
2026-07-07T21:37:27Z,2026-06-11T00:25:22Z,RBC Canadian Open,TPC Toronto At Osprey Valley,4,4,default,default,20706,"Wallace, Matt",,,,,,pre_round_audit,6,66.6,4.9,10.5,,68.5,4.5,,,-102,+120,,,-132,-170,,,,,,,,,,,,,,,,,0,,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,11889,"Fox, Ryan",8,66.0,6,10,historical_rounds+player_history_shard,pre_round_audit,10,66.8,5.1,10.5,8.5,68.5,4.5,12.5,-110,+108,+105,-168,-132,-146,-148,+122,L,L,W,L,W,W,L,W,,,,,0.506,-0.215,,1,2.014,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,6093,"Rose, Justin",7,72.0,2,11,historical_rounds+player_history_shard,pre_round_audit,11,65.4,5.8,11.7,9.5,67.5,4.5,13.5,-102,-156,+100,-104,-142,+116,-142,-132,L,W,L,L,W,L,W,W,,,,,0.958,-0.485,,1,3.998,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,14502,"Cauley, Bud",9,63.0,6,15,historical_rounds+player_history_shard,pre_round_audit,12,66.3,5.3,11.1,,68.5,3.5,,,+100,-188,,,-136,+134,,L,L,W,W,W,W,L,L,,,,,1.105,2.694,,1,5.992,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,21407,"Reitan, Kristoffer",10,70.0,5,13,historical_rounds+player_history_shard,pre_round_audit,12,64.3,6.2,12.1,9.5,67.5,4.5,13.5,+106,-128,-122,+118,-152,-105,-116,-162,W,W,W,L,L,L,L,W,,,,,1.13,-0.739,,1,3,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,29279,"Suber, Jackson",10,65.0,6,12,historical_rounds+player_history_shard,pre_round_audit,10,66.1,5.7,11.6,,68.5,4.5,,,-120,+126,,,-112,-178,,L,L,W,W,W,W,L,L,,,,,1.179,2.209,,1,2.01,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,18841,"Hovland, Viktor",11,69.0,3,13,historical_rounds+player_history_shard,pre_round_audit,8,67.1,5.3,11.0,9.5,68.5,4.5,13.5,-160,+114,+112,+104,+110,-154,-158,-142,W,W,L,L,L,L,W,W,,,,,0.011,1.12,,1,1.992,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,25362,"Fitzpatrick, Alex",9,67.0,5,12,historical_rounds+player_history_shard,pre_round_audit,12,65.4,6.1,11.8,,67.5,4.5,,,-148,+104,,,+110,-146,,L,L,W,W,W,W,L,L,,,,,0.454,0.049,,1,3.004,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,27900,"Potgieter, Aldrich",6,67.0,6,12,historical_rounds+player_history_shard,pre_round_audit,12,66.6,5.4,10.8,,68.5,4.5,,,-108,-102,,,-125,-138,,L,L,W,W,W,W,L,L,,,,,0.974,1.44,,1,6,39.2,
2026-07-07T21:37:27Z,2026-06-12T04:02:00Z,RBC Canadian Open,TPC Toronto At Osprey Valley,2,2,default,default,17576,"Conners, Corey",10,69.0,2,13,historical_rounds+player_history_shard,pre_round_audit,4,69.6,4.5,9.5,,68.5,3.5,,,-115,-178,,,-116,+126,,W,W,L,W,L,L,W,L,,,,,1.247,0.11,,1,3,39.2,
